X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,lgCconst,lgCcat,lgvolume,Sufrace,VSA_EState8,BalabanJ,MinAbsEStateIndex,MinEStateIndex,VSA_EState4,MinPartialCharge,XLogP,MinPartialCharge.1,BCUT2D_CHGLO,polym,PEOE_VSA8_log,PEOE_VSA9_log,Kappa2_log,EState_VSA6_log,EState_VSA4_log,SMR_VSA7_log,Complexity1_log,TPSA_log,TPSA1_log,TPSA2_log,MaxEStateIndex.1_log,MaxEStateIndex.2_log,Vmaxlog
2.29,1.065,0.371,4.0,50.0,3,7.0,-3.0,-0.096910013,1.301029996,0.0,3.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.139063379299906
2.29,1.065,0.371,4.0,50.0,3,7.0,0.698970004,2.0,-0.096910013,0.0,3.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.246416941107094
2.67,1.065,0.17,4.0,45.0,1,2.0,-2.0,-0.522878745,2.0,-1.602059991,7.033858717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.744035145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78332520060396,3.701301974112493,2.4276304319506097,1.791759469228055,-4.3872161432802645
2.67,1.065,0.17,4.0,45.0,1,2.0,0.0,3.0,-1.0,-1.602059991,7.033858717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-5.221848749616356
2.617,1.2586,0.257,3.0,35.0,3,5.4,-3.0,-0.301029996,-0.397940009,-2.0,5.096910013,1.0,2.0,2.25,1.0,1.0,0.0,-0.376667636,-0.1,-0.39829863,-1.241764757,113.4996482,0.0,2.5812590083050804,-1.5790780524841947,0.0,2.5812590083050804,0.0,5.420534999272286,2.528125768907977,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.7471469690201062
2.617,1.2586,0.257,3.0,35.0,3,5.4,-3.0,0.698970004,-0.397940009,-2.0,5.096910013,1.0,2.0,2.25,1.0,1.0,0.0,-0.376667636,-0.1,-0.39829863,-1.241764757,113.4996482,0.0,2.5812590083050804,-1.5790780524841947,0.0,2.5812590083050804,0.0,5.420534999272286,2.528125768907977,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.9208187539523753
2.2,1.35,0.086,4.5,25.0,3,7.0,-3.0,-0.301029996,1.698970004,-3.204119983,0.528273777,1.0,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,521.8455337,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.96657624451305
2.2,1.35,-0.0694,4.5,25.0,3,7.0,-3.0,3.0,-0.301029996,-3.204119983,0.528273777,1.0,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,521.8455337,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.4145392704914994
2.28,1.35,1.2,4.0,37.0,3,7.0,-2.15490196,0.0,0.903089987,-0.823908741,0.81552482,1.0,7.307812377,3.312274144,0.004355277,-1.875705046,23.25038458,-0.507966645,-5.1,-0.39829863,-2.304416,381.8171721,0.0,3.626313591339165,3.6331729262478607,3.321250042774205,1.9349556816543143,3.3954783849980084,5.420534999272286,6.169359654949023,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.2533658010624213
2.28,1.35,1.2,4.0,37.0,3,7.0,0.602059991,2.0,-0.677780705,-0.823908741,0.81552482,1.0,7.307812377,3.312274144,0.004355277,-1.875705046,23.25038458,-0.507966645,-5.1,-0.39829863,-2.304416,381.8171721,0.0,3.626313591339165,3.6331729262478607,3.321250042774205,1.9349556816543143,3.3954783849980084,5.420534999272286,6.169359654949023,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-0.494850021680094
3.027,1.093,0.263,4.0,32.4,3,7.0,-1.301029996,-0.22184875,2.301029996,-3.0,1.806179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-5.221848749616356
3.027,1.093,0.263,4.0,31.4,3,7.0,-2.0,2.903089987,-0.397940009,-3.0,1.806179974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.869666231504994
2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,-2.0,4.668907502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,5.075173815233827,1.791759469228055,2.442669898026056,-3.5180803396455147
2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,-2.0,5.07058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,5.075173815233827,1.791759469228055,2.442669898026056,-3.5502640318123078
2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,-2.0,5.84817002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,5.075173815233827,1.791759469228055,2.442669898026056,-3.1859742708423187
2.63,1.32,0.4242,7.4,25.0,3,4.0,-3.0,0.301029996,0.301029996,-2.0,6.668149413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,5.075173815233827,1.791759469228055,2.442669898026056,-3.041754907481152
2.63,1.32,0.3934,7.0,25.0,3,4.0,-3.0,0.243038049,0.301029996,-2.0,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,5.075173815233827,1.791759469228055,2.442669898026056,-3.029963378482643
2.63,1.32,-0.0338,7.0,25.0,3,4.0,-3.0,0.698970004,0.0,-2.0,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.480086286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.963579343618446,0.0,5.075173815233827,3.701301974112493,2.442669898026056,1.791759469228055,-2.886056647693163
2.81,1.063,0.016,4.0,35.0,3,3.0,-0.124938737,0.903089987,0.51851394,-2.431798276,1.959637541,1.0,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.397062581,-2.205048427,326.8873443,1.9349556816543143,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,4.127134385045092,3.072230244526716,3.951243718581428,3.701301974112493,1.6854382728197663,1.791759469228055,-4.085656842880559
2.81,1.063,0.016,4.0,35.0,3,3.0,-0.602059991,0.602059991,-0.769551079,-2.431798276,1.959637541,1.0,15.13634259,4.226502749,0.882716049,-1.428626543,0.0,-0.535385563,21.6,-0.254557431,-2.205048427,326.8873443,1.9349556816543143,0.0,1.3198655780290076,0.0,1.7745701327908876,0.0,0.0,3.072230244526716,3.701301974112493,3.951243718581428,1.791759469228055,1.6854382728197663,-4.243363891754152
2.516,1.495,1.645,7.0,25.0,3,7.0,-2.0,-1.0,0.397940009,-1.235435671,3.193373968,0.2,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,0.0,0.0,0.744452065,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,5.814130531825066,4.946061216771016,4.248495242049359,3.701301974112493,0.0,1.791759469228055,-4.7447274948966935
2.516,1.495,1.645,7.0,25.0,3,7.0,-1.0,0.0,-2.0,-1.557856057,3.193373968,0.2,0.0,-2.4e-07,0.0,-2.974537037,-2.974537037,-0.550041816,141.0,-0.254557431,0.0,0.744452065,3.210047119086391,1.7866305534641471,2.438847707683639,0.0,0.0,0.0,0.0,4.946061216771016,3.701301974112493,4.248495242049359,1.791759469228055,0.0,-6.177831920631983
2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.602059991,0.0,-1.698970004,4.586750101,0.2,3.9375,0.0,0.0,0.0,4.909722222,-0.327052285,26.0,-0.39829863,-1.606233206,1603.300662,1.878664180334637,0.0,2.1980687282738733,1.804349893977557,0.0,2.538048900510148,5.420534999272286,3.25886547308436,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.975925012692574
2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.0,-1.698970004,4.586750101,0.2,3.9375,0.0,0.0,0.0,4.909722222,-0.327052285,26.0,-0.254557431,-1.606233206,1603.300662,1.878664180334637,0.0,2.1980687282738733,1.804349893977557,0.0,2.538048900510148,0.0,3.25886547308436,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.7969671129852895
2.105,1.32,-0.1244,4.0,40.0,3,7.0,-1.0,0.903089987,0.0,-1.698970004,4.613457285,0.2,3.9375,0.0,0.0,0.0,4.909722222,-0.327052285,26.0,-0.254557431,-1.606233206,1603.300662,1.878664180334637,0.0,2.1980687282738733,1.804349893977557,0.0,2.538048900510148,0.0,3.25886547308436,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.4590451910738675
2.4318,1.1424,1.2,4.5,37.0,3,5.8,-1.698970004,-1.031517051,0.301029996,-0.602486023,4.288696261,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.536107011014093
2.4572,1.2474,1.2,4.5,37.0,3,6.0,-3.0,-0.070581074,-0.886056648,-0.58310402,4.288696261,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.254557431,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.1249387366083
2.4318,1.1424,1.101,4.5,37.0,3,5.8,-2.0,-1.031517051,0.301029996,-0.602486023,4.76035462,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.7544873321858505
2.4572,1.2474,1.101,4.5,37.0,3,6.0,-3.0,-0.070581074,-0.886056648,-0.58310402,4.76035462,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.254557431,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.2676062401770314
2.4618,1.0074,1.067,4.5,37.0,3,5.8,-2.0,-1.27572413,0.301029996,-0.602486023,4.380211242,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.889410289700751
2.4572,1.2474,1.067,4.5,37.0,3,6.0,-3.0,-0.070581074,-0.886056648,-0.58310402,4.380211242,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.254557431,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.3010299956639813
2.757,1.071,-0.05,6.8,25.2,3,7.0,0.0,3.204119983,-1.301029996,-2.0,6.650871622,1.0,1.75,1.05e-07,0.125,-0.125,0.0,-0.393990542,53.0,-0.254557431,-1.699066797,32.03889899,0.0,3.2744061888650258,1.7715567619105357,0.0,2.5812590083050804,0.0,0.0,3.970103216504671,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.4377071355435254
2.264,1.35,-0.1044,5.0,25.0,3,7.0,-1.602059991,-0.301029996,-0.301029996,-2.431798276,1.83835157,1.0,4.11162037,2.61e-07,0.125,-0.125,0.0,-0.393990542,60.8,-0.39829863,-2.048432766,230.9308824,2.562298001876472,2.5812590083050804,1.919344376900024,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,4.107096246147264,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-2.6478174818886377
2.264,1.35,-0.1044,5.0,25.0,3,7.0,-3.0,0.079181246,-2.0,-2.431798276,1.83835157,1.0,4.11162037,2.61e-07,0.125,-0.125,0.0,-0.393990542,60.8,-0.254557431,-2.048432766,230.9308824,2.562298001876472,2.5812590083050804,1.919344376900024,2.406932911847516,2.562298001876472,2.54779463532204,0.0,4.107096246147264,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.575118363368933
2.4404,1.1954,-0.29,4.0,37.0,3,7.0,-1.301029996,0.698970004,3.301029996,-1.397940009,5.62518379,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.39829863,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.4089353929735005
2.4572,1.2474,-0.29,4.0,37.0,3,7.0,-1.22184875,0.477121255,0.0,-1.397940009,5.62518379,0.2,3.625283579,0.0,0.0,0.0,0.0,-1.0,0.0,-0.254557431,-2.230981606,0.999983537,0.0,3.320990884325824,2.821642690895464,0.0,1.5002993484866636,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.651695136951839
2.532,1.3544,-0.07,3.5,40.0,3,4.0,-1.698970004,-0.522878745,-0.698970004,-1.920818754,6.496116357,1.0,1.916666667,3.049648321,0.967592593,0.967592593,0.0,-0.348825792,0.2,-0.39829863,-1.682965305,0.0,2.517187241361861,0.0,0.1176827301815131,2.517187241361861,1.7620567621227023,2.9024151464998886,5.420534999272286,3.35620001573142,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.548213564475709
2.5448,1.3148,-0.07,3.5,40.0,3,4.6,-1.301029996,0.0,-1.0,-1.920818754,6.496116357,1.0,1.916666667,3.049648321,0.967592593,0.967592593,0.0,-0.348825792,0.2,-0.254557431,-1.682965305,0.0,2.517187241361861,0.0,0.1176827301815131,2.517187241361861,1.7620567621227023,2.9024151464998886,0.0,3.35620001573142,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.536107011014093
2.771,1.299,0.0782,3.5,40.0,3,7.0,-1.698970004,-0.522878745,-0.698970004,-1.920818754,5.165008357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-5.327902142064283
2.771,1.299,-0.0252,3.5,40.0,3,7.0,-1.301029996,0.0,-1.0,-1.920818754,4.830284758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-5.410050398674292
2.8098,1.1762,-0.01,4.6,25.0,3,6.0,-3.0,-0.045757491,2.799340549,-0.77457904,3.063567897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-2.9746941347352296
2.6994,1.065,-0.0095,4.6,25.0,3,5.4,-3.0,2.929418926,-0.080921908,-1.539794001,3.063567897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.9318141382538383
2.259,1.571,0.5566,6.78,34.6,3,7.0,-3.0,-0.096910013,0.079181246,-1.698970004,5.642440777,0.2,3.625283579,-6.65e-07,0.0,-1.00462963,4.939814815,-1.0,14.3736905,-0.39829863,-2.23098207,0.750488554,1.7496960111815878,3.320990884325824,3.156935061141854,0.0,1.5002993484866636,0.0,5.420534999272286,4.148201235012811,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.939302159646388
2.259,1.571,0.829,6.78,37.0,3,7.0,-3.0,0.255272505,-0.22184875,-1.698970004,5.642440777,0.2,3.625283579,-6.65e-07,0.0,-1.00462963,4.939814815,-1.0,14.37368958,-0.254557431,-2.23098207,0.750488554,1.7496960111815878,3.320990884325824,3.156935061141854,0.0,1.5002993484866636,0.0,0.0,4.148201235012811,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.663540266151471
2.724,1.07,-0.119,4.0,40.0,3,7.0,-0.698970004,0.204119983,-0.698970004,-1.397940009,6.903089987,0.2,1.75,1.05e-07,0.125,-0.125,0.0,-0.393990542,53.0,-0.39829863,-1.699066797,188.4641117,0.0,3.2744061888650258,1.7715567619105357,0.0,2.5812590083050804,0.0,5.420534999272286,3.970103216504671,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.875821944525325
2.724,1.07,-0.119,4.0,40.0,3,7.0,-3.0,1.204119983,-0.494850022,-1.397940009,6.903089987,0.2,1.75,1.05e-07,0.125,-0.125,0.0,-0.393990542,53.0,-0.254557431,-1.699066797,188.4641117,0.0,3.2744061888650258,1.7715567619105357,0.0,2.5812590083050804,0.0,0.0,3.970103216504671,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.111259039317107
2.73,1.289,-0.084,4.0,40.0,3,7.0,-0.602059991,-0.124938737,2.903089987,-0.939360788,2.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-2.3467874862246565
2.73,1.289,-0.084,4.0,40.0,3,7.0,-3.0,3.255272505,-0.096910013,-1.065765431,2.709269961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.440093374963888
2.19,1.38,-0.225,4.0,30.0,3,4.0,-3.0,-0.040958608,1.113943352,-1.219338584,4.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.050609993355088
2.19,1.38,-0.225,4.0,30.0,3,4.0,-3.0,1.653212514,-1.0,-1.838720586,4.255272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.812479279163537
2.205,1.31,-0.225,4.0,30.0,3,4.0,-3.0,1.653212514,-1.0,-1.838720586,4.584331224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.9318141382538383
2.05,1.405,-0.59,5.0,20.0,3,7.0,-3.0,0.0,2.301029996,-0.397940009,10.19382003,0.2,2.242565716,0.0,0.0,-4.484381926,0.0,-0.725519272,74.8,-0.39829863,0.0,0.999982662,0.0,1.888111827745135,2.65905040376128,0.0,2.552693269045168,0.0,5.420534999272286,4.19614876167715,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.134303940083929
2.05,1.405,-0.59,5.0,20.0,3,7.0,-3.0,2.698970004,-0.522878745,-0.397940009,10.19382003,0.2,2.242565716,0.0,0.0,-4.484381926,0.0,-0.725519272,74.8,-0.254557431,0.0,0.999982662,0.0,1.888111827745135,2.65905040376128,0.0,2.552693269045168,0.0,0.0,4.19614876167715,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.320572103387881
2.24,1.285,0.17,4.0,40.0,3,6.0,-3.0,-1.124938737,1.113943352,-2.175874166,4.959637541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.047691990337875
2.24,1.285,0.17,4.0,40.0,3,6.0,-3.0,1.62324929,-1.0,-2.175874166,4.959637541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-3.6595558851598815
2.135,1.395,-0.2,4.0,40.0,1,6.0,-3.0,-0.903089987,1.113943352,-2.096910013,3.243038049,0.2,0.0,2.49148353,0.094907407,-0.736111111,5.499074074,-0.480983219,-2.0,-0.39829863,-2.071186471,1.015802228,1.798708738526108,1.7779826778803811,0.8549919797329242,0.0,2.95815837689376,0.0,5.420534999272286,4.148201235012811,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.447331783887806
2.135,1.395,-0.2,4.0,40.0,1,6.0,-3.0,1.591064607,-1.0,-2.096910013,3.243038049,0.2,0.0,2.49148353,0.094907407,-0.736111111,5.499074074,-0.480983219,-2.0,-0.254557431,-2.071186471,1.015802228,1.798708738526108,1.7779826778803811,0.8549919797329242,0.0,2.95815837689376,0.0,0.0,4.148201235012811,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.251811972993799
2.7972,1.039,0.1204,4.5,25.0,3,6.0,-3.0,-0.045757491,2.42258984,-1.301029996,6.765817515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.06398920428479
2.21,1.312,0.045,3.0,30.0,3,4.0,1.397940009,2.397940009,-0.193820026,-1.309031028,1.341474094,0.2,-0.566597345,4.208861414,0.025618544,-1.219679189,5.229708173,-0.480086286,-4.5,-0.39829863,-2.157158002,1.000006508,2.499275852370724,0.0,2.2138318808353943,0.0,0.0,0.0,5.420534999272286,5.067771485467065,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.009661145212399
2.455,0.75,-0.06,4.0,25.0,3,6.0,-3.0,-0.096910013,2.602059991,-1.698970004,5.447158031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.166852888087215
2.455,0.75,-0.06,4.0,25.0,3,6.0,-3.0,2.903089987,-0.22184875,-1.698970004,5.447158031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.145086977692144
1.9,1.1,0.024,4.0,40.0,3,7.0,-0.698970004,0.204119983,1.301029996,-1.359132585,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39829863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420534999272286,0.0,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-3.83209218999852
1.9,1.1,-0.0252,4.0,40.0,3,7.0,1.301029996,2.301029996,-0.494850022,-0.685193746,3.237543738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254557431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.247951552180561
2.01,0.893,-0.018,4.0,40.0,3,3.0,-1.301029996,-0.045757491,0.698970004,-2.0,6.528273777,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.39829863,-2.048432761,269.9201036,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,5.420534999272286,3.011113375592293,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-4.020451625295905
2.01,0.893,-0.018,4.0,40.0,3,3.0,0.0,1.301029996,-1.0,-2.0,6.528273777,0.2,4.36162037,2.536681979,0.208333333,0.208333333,0.0,-0.319671229,0.4,-0.254557431,-2.048432761,269.9201036,2.562298001876472,0.0,0.6867409071395595,2.406932911847516,2.562298001876472,2.54779463532204,0.0,3.011113375592293,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-4.15676722190199
2.54,1.51,1.69,4.5,25.0,3,7.0,-3.0,-0.397940009,0.77815125,-0.621547679,3.903089987,1.0,-7.327317349,1.076405941,1.046759621,-2.207173404,0.0,-0.393566318,-15.0,-0.39829863,-2.495559109,1.000011454,0.0,3.834021976692336,3.259213346082213,0.0,0.0,0.0,5.420534999272286,6.317254935382334,3.951243718581428,3.701301974112493,1.7905485063083346,1.791759469228055,-2.835647144215563
2.54,1.51,1.69,4.5,25.0,3,7.0,-3.0,3.176091259,-0.920818754,-1.792674221,3.903089987,1.0,-7.327317349,1.076405941,1.046759621,-2.207173404,0.0,-0.393566318,-15.0,-0.254557431,-2.495559109,1.000011454,0.0,3.834021976692336,3.259213346082213,0.0,0.0,0.0,0.0,6.317254935382334,3.701301974112493,3.951243718581428,1.791759469228055,1.7905485063083346,-2.5686362358410126
2.54,1.51,1.69,9.0,25.0,3,7.0,-3.0,2.477121255,0.435218252,-0.621547679,3.903089987,1.0,-7.327317349,1.076405941,1.046759621,-2.207173404,0.0,-0.393566318,-15.0,-0.39829863,-2.495559109,1.000011454,0.0,3.834021976692336,3.259213346082213,0.0,0.0,0.0,5.420534999272286,6.317254935382334,3.951243718581428,4.700480365792417,1.7905485063083346,2.2104190393108887,-0.765685231987324
